アイドル	作品	P/S	レア度	カード名	入手	実装日
風野灯織	シャニソン	P	星2	まどろみ水晶	限定	2025/12/24
櫻木真乃	シャニソン	P	星2	ほほえみキャロル	限定	2025/12/24
大崎甜花	シャニソン	P	星3	Sweetie! ふわふわの……罪！	誕生日	2025/12/25
大崎甘奈	シャニソン	P	星3	Sweetie! あまあまな夢☆	誕生日	2025/12/25
田中摩美々	シャニソン	S	SR	ぷれぱれぷろんぷ	おまけ	2025/12/28
市川雛菜	シャニソン	P	星3	Wake Me Up	PJ: REFRAC7IONS	2025/12/31
小宮果穂	シャニソン	P	星3	疾風まきおこせ！！！！	PJ: REFRAC7IONS	2025/12/31
月岡恋鐘	シャニソン	P	星3	音速、ばってん足踏み	PJ: REFRAC7IONS	2025/12/31
八宮めぐる	シャニソン	P	星3	カラフルワークイット！	PJ: REFRAC7IONS	2025/12/31
Sonic Heart (and Signal)	シャニソン	CROSSOVER×BEEEEEAT!!			イベント	2025/12/31
小宮果穂	シャニソン	S	SSR	Hero’s High!!!!	イベント	2025/12/31
鈴木羽那	シャニソン	S	SSR	Request？	シーズン	2025/12/31
芹沢あさひ	シャニソン	P	星3	Sweetie! まるごとひとりじめ	誕生日	2026/01/04
郁田はるき	シャニソン	P	星3	あかり、あたり、染めて	恒常	2026/01/10
七草にちか	シャニソン	P	星3	香にほふ、君のもとへ	限定	2026/01/10
郁田はるき	シャニソン	5話			エピソードゼロ	2026/01/10
鈴木羽那	シャニソン	5話			エピソードゼロ	2026/01/10
斑鳩ルカ	シャニソン	5話			エピソードゼロ	2026/01/10
緋田美琴	シャニソン	5話			エピソードゼロ	2026/01/10
七草にちか	シャニソン	5話			エピソードゼロ	2026/01/10
市川雛菜	シャニソン	5話			エピソードゼロ	2026/01/10
福丸小糸	シャニソン	5話			エピソードゼロ	2026/01/10
樋口円香	シャニソン	5話			エピソードゼロ	2026/01/10
浅倉透	シャニソン	5話			エピソードゼロ	2026/01/10
和泉愛依	シャニソン	5話			エピソードゼロ	2026/01/10
黛冬優子	シャニソン	5話			エピソードゼロ	2026/01/10
芹沢あさひ	シャニソン	5話			エピソードゼロ	2026/01/10
桑山千雪	シャニソン	5話			エピソードゼロ	2026/01/10
大崎甜花	シャニソン	5話			エピソードゼロ	2026/01/10
大崎甘奈	シャニソン	5話			エピソードゼロ	2026/01/10
有栖川夏葉	シャニソン	5話			エピソードゼロ	2026/01/10
杜野凛世	シャニソン	5話			エピソードゼロ	2026/01/10
西城樹里	シャニソン	5話			エピソードゼロ	2026/01/10
園田智代子	シャニソン	5話			エピソードゼロ	2026/01/10
小宮果穂	シャニソン	5話			エピソードゼロ	2026/01/10
幽谷霧子	シャニソン	5話			エピソードゼロ	2026/01/10
三峰結華	シャニソン	5話			エピソードゼロ	2026/01/10
白瀬咲耶	シャニソン	5話			エピソードゼロ	2026/01/10
田中摩美々	シャニソン	5話			エピソードゼロ	2026/01/10
月岡恋鐘	シャニソン	5話			エピソードゼロ	2026/01/10
八宮めぐる	シャニソン	5話			エピソードゼロ	2026/01/10
風野灯織	シャニソン	5話			エピソードゼロ	2026/01/10
櫻木真乃	シャニソン	5話			エピソードゼロ	2026/01/10
緋田美琴	シャニソン	P	星2	Be color XXX	恒常	2026/01/10
七草にちか	シャニソン	P	星2	その背中を見せろ	イベント	2026/01/10
郁田はるき	シャニソン	S	SSR	あかりあかして	恒常	2026/01/10
七草にちか	シャニソン	S	SSR	花影小径	限定	2026/01/10
三峰結華	シャニソン	P	星3	Sweetie! 甘すぎ注意？	誕生日	2026/01/16
桑山千雪	シャニソン	P	星3	Midnight Reign	恒常	2026/01/21
桑山千雪	シャニソン	S	SSR	グリッター・モナーク	恒常	2026/01/21
如月千早	シャニソン	P	星3	星灯る空へ、歌の約束を	765プロコラボ	2026/01/24
斑鳩ルカ	シャニソン	P	星3	I AM ONE	PJ: REFRAC7IONS	2026/01/31
緋田美琴	シャニソン	P	星3	ALLOY	PJ: REFRAC7IONS	2026/01/31
樋口円香	シャニソン	P	星3	FROST♡EDGE	PJ: REFRAC7IONS	2026/01/31
芹沢あさひ	シャニソン	P	星3	ギフテッド・ペイ	PJ: REFRAC7IONS	2026/01/31
西城樹里	シャニソン	P	星3	切り裂いて進め！	PJ: REFRAC7IONS	2026/01/31
田中摩美々	シャニソン	P	星3	Cry for Fangs	PJ: REFRAC7IONS	2026/01/31
∑ Desire	シャニソン	白吠			イベント	2026/01/31
斑鳩ルカ	シャニソン	P	星3	Sweetie! 辛口	誕生日	2026/01/31
樋口円香	シャニソン	S	SSR	獣性について	イベント	2026/01/31
白瀬咲耶	シャニソン	S	SSR	スウィート・レヴェランス	シーズン	2026/01/31
福丸小糸	シャニソン	P	星3	あなたの大事、届けます	限定	2026/02/10
幽谷霧子	シャニソン	P	星3	甘くとろける契約を	恒常	2026/02/10
市川雛菜	シャニソン	P	星2	サインの波紋	イベント	2026/02/10
福丸小糸	シャニソン	P	星2	れいんれいんドロップ	恒常	2026/02/10
樋口円香	シャニソン	P	星2	雨の中をゆく	恒常	2026/02/10
浅倉透	シャニソン	P	星2	染まれ、ぜんぶ	恒常	2026/02/10
福丸小糸	シャニソン	S	SSR	ぱたぱた・新米配達員	限定	2026/02/10
幽谷霧子	シャニソン	S	SSR	冥・途・耽・耽	恒常	2026/02/10
櫻木真乃	シャニソン	S	SR	雛鳥からの贈り物	ログイン	2026/02/14
八宮めぐる	シャニソン	P	星3	まんまるモーメント	恒常	2026/02/20
郁田はるき	シャニソン	エピローグ			エピソードゼロ	2026/02/20
鈴木羽那	シャニソン	エピローグ			エピソードゼロ	2026/02/20
斑鳩ルカ	シャニソン	エピローグ			エピソードゼロ	2026/02/20
緋田美琴	シャニソン	エピローグ			エピソードゼロ	2026/02/20
七草にちか	シャニソン	エピローグ			エピソードゼロ	2026/02/20
市川雛菜	シャニソン	エピローグ			エピソードゼロ	2026/02/20
福丸小糸	シャニソン	エピローグ			エピソードゼロ	2026/02/20
樋口円香	シャニソン	エピローグ			エピソードゼロ	2026/02/20
浅倉透	シャニソン	エピローグ			エピソードゼロ	2026/02/20
和泉愛依	シャニソン	エピローグ			エピソードゼロ	2026/02/20
黛冬優子	シャニソン	エピローグ			エピソードゼロ	2026/02/20
芹沢あさひ	シャニソン	エピローグ			エピソードゼロ	2026/02/20
桑山千雪	シャニソン	エピローグ			エピソードゼロ	2026/02/20
大崎甜花	シャニソン	エピローグ			エピソードゼロ	2026/02/20
大崎甘奈	シャニソン	エピローグ			エピソードゼロ	2026/02/20
有栖川夏葉	シャニソン	エピローグ			エピソードゼロ	2026/02/20
杜野凛世	シャニソン	エピローグ			エピソードゼロ	2026/02/20
西城樹里	シャニソン	エピローグ			エピソードゼロ	2026/02/20
園田智代子	シャニソン	エピローグ			エピソードゼロ	2026/02/20
小宮果穂	シャニソン	エピローグ			エピソードゼロ	2026/02/20
幽谷霧子	シャニソン	エピローグ			エピソードゼロ	2026/02/20
三峰結華	シャニソン	エピローグ			エピソードゼロ	2026/02/20
白瀬咲耶	シャニソン	エピローグ			エピソードゼロ	2026/02/20
田中摩美々	シャニソン	エピローグ			エピソードゼロ	2026/02/20
月岡恋鐘	シャニソン	エピローグ			エピソードゼロ	2026/02/20
八宮めぐる	シャニソン	エピローグ			エピソードゼロ	2026/02/20
風野灯織	シャニソン	エピローグ			エピソードゼロ	2026/02/20
櫻木真乃	シャニソン	エピローグ			エピソードゼロ	2026/02/20
八宮めぐる	シャニソン	S	SSR	ほこほこ♡パンダンテ	恒常	2026/02/20
浅倉透	シャニソン	S	SR	生きるということ	ショップ	2026/02/20
樋口円香	シャニソン	S	SR	カラ・リ	ショップ	2026/02/20
園田智代子	シャニソン	P	星3	Sweetie! ほいーっぷ！	誕生日	2026/02/24
月岡恋鐘	シャニソン	P	星3	Sweetie! ア・ラ・コガネ♡	誕生日	2026/02/25
郁田はるき	シャニソン	P	星3	不滅のPOP SONG	PJ: REFRAC7IONS	2026/02/28
櫻木真乃	シャニソン	P	星3	私たちのトポス	PJ: REFRAC7IONS	2026/02/28
ザ・ふたりトラベラー	シャニソン	エコオトピア			イベント	2026/02/28
杜野凛世	シャニソン	S	SSR	彩そろい、ころり	シーズン	2026/02/28
櫻木真乃	シャニソン	S	SSR	レトロナンバー283の響き	イベント	2026/02/28
風野灯織	シャニソン	P	星3	Sweetie! 甘さ控えめ	誕生日	2026/03/04
大崎甜花	シャニソン	P	星3	シュガーナイト・テンカ	恒常	2026/03/10
月岡恋鐘	シャニソン	P	星3	スウィート・イリュージョン	限定	2026/03/10
幽谷霧子	シャニソン	P	星2	たたえよ、すべてみなもとから	イベント	2026/03/10
三峰結華	シャニソン	P	星2	水粒の声援に囲まれて	恒常	2026/03/10
白瀬咲耶	シャニソン	P	星2	記されていない海域の涯	恒常	2026/03/10
田中摩美々	シャニソン	P	星2	echoes dancing	恒常	2026/03/10
月岡恋鐘	シャニソン	P	星2	アトランティック・リボン	恒常	2026/03/10
大崎甜花	シャニソン	S	SSR	W*sugary	恒常	2026/03/10
月岡恋鐘	シャニソン	S	SSR	スウィート・マジシャンガール	限定	2026/03/10
緋田美琴	シャニソン	S	SR	翼の叛逆	ログイン	2026/03/14
市川雛菜	シャニソン	P	星3	Sweetie! とろける甘さ)	誕生日	2026/03/17
小宮果穂	シャニソン	P	星3	純白のりんかく	恒常	2026/03/20
小宮果穂	シャニソン	S	SSR	とある澄んだ青空の下にて	恒常	2026/03/20
和泉愛依	シャニソン	P	星3	薄紅の息、やがて霞へ	PJ: REFRAC7IONS	2026/03/31
桑山千雪	シャニソン	P	星3	つゆの世に、咲きてや消ゆる	PJ: REFRAC7IONS	2026/03/31
有栖川夏葉	シャニソン	P	星3	流光に揺らぐ、夢の残り火	PJ: REFRAC7IONS	2026/03/31
白瀬咲耶	シャニソン	P	星3	あかね散り、なほ夢のほとりに	PJ: REFRAC7IONS	2026/03/31
風野灯織	シャニソン	P	星3	かそけし光、緋の花に宿りたり	PJ: REFRAC7IONS	2026/03/31
彼岸流	シャニソン	あみあわい			イベント	2026/03/31
浅倉透	シャニソン	S	SSR	やわらかい肌	シーズン	2026/03/31
和泉愛依	シャニソン	S	SSR	紅焰、境の連舞	イベント	2026/03/31
天井努	シャニソン	S	SR	くゆる煙のごとく万愚節	イベント	2026/04/01
郁田はるき	シャニソン	P	星3	Sweetie! わたしのこと？	誕生日	2026/04/05
芹沢あさひ	シャニソン	P	星3	Fool's Stack!	限定	2026/04/10
田中摩美々	シャニソン	P	星3	ことほぎエッグチェイサー	限定	2026/04/10
和泉愛依	シャニソン	P	星2	信愛のパスコード	イベント	2026/04/10
黛冬優子	シャニソン	P	星2	複製された孤独	恒常	2026/04/10
芹沢あさひ	シャニソン	P	星2	境界の探究者	恒常	2026/04/10
芹沢あさひ	シャニソン	S	SSR	Twirl,Twirl Pop!	限定	2026/04/10
田中摩美々	シャニソン	S	SSR	とりどりハイドアンドシーク	限定	2026/04/10
桑山千雪	シャニソン	P	星3	Sweetie! 甘さひかえず	誕生日	2026/04/18
七草にちか	シャニソン	P	星3	恋色チェリーと夢色リボン	恒常	2026/04/20
七草にちか	シャニソン	S	SSR	春、ほどけて	恒常	2026/04/20
櫻木真乃	シャニソン	P	星3	Sweetie! ふわふわり	誕生日	2026/04/25
福丸小糸	シャニソン	P	星3	書きかけ一人称	PJ: REFRAC7IONS	2026/04/30
大崎甘奈	シャニソン	P	星3	ワカリタイ・ディスタンス	PJ: REFRAC7IONS	2026/04/30
杜野凛世	シャニソン	P	星3	ウチラ語話者少女	PJ: REFRAC7IONS	2026/04/30
三峰結華	シャニソン	P	星3	マチカドと蜃気楼	PJ: REFRAC7IONS	2026/04/30
No 1 feel alone	シャニソン	ほつれがたりの詩			イベント	2026/04/30
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/04/30
大崎甘奈	シャニソン	S	SSR	ツナガレル	イベント	2026/04/30
月岡恋鐘	シャニソン	S	SSR	あま色スフマート	シーズン	2026/04/30
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/01
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/02
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/03
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/04
浅倉透	シャニソン	P	星3	Sweetie! ひと口どうぞ	誕生日	2026/05/04
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/05
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/06
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/07
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/08
越境イベント	シャニソン	Phonimetia ─ 光の歌			イベント	2026/05/09
黛冬優子	シャニソン	P	星3	FU: UNIVERSE	限定	2026/05/09
八宮めぐる	シャニソン	P	星3	春宵に星を見上げれば	限定	2026/05/09
郁田はるき	シャニソン	P	星2	遊星の旋律、穿てこの胸を	イベント・限定	2026/05/09
鈴木羽那	シャニソン	P	星2	遊星の旋律、ずっと見ててね	イベント・限定	2026/05/09
斑鳩ルカ	シャニソン	P	星2	遊星の旋律、same old	イベント・限定	2026/05/09
緋田美琴	シャニソン	P	星2	遊星の旋律、The NOVA	イベント・限定	2026/05/09
七草にちか	シャニソン	P	星2	遊星の旋律、片隅のひかり	イベント・限定	2026/05/09
市川雛菜	シャニソン	P	星2	遊星の旋律、HANG ♡UT	イベント・限定	2026/05/09
福丸小糸	シャニソン	P	星2	遊星の旋律、鳴ると信じて	イベント・限定	2026/05/09
樋口円香	シャニソン	P	星2	遊星の旋律、降り注げ	イベント・限定	2026/05/09
浅倉透	シャニソン	P	星2	遊星の旋律、宇宙は天井がない	イベント・限定	2026/05/09
和泉愛依	シャニソン	P	星2	遊星の旋律、ゲッチュー	イベント・限定	2026/05/09
黛冬優子	シャニソン	P	星2	遊星の旋律、永遠と一日	イベント・限定	2026/05/09
芹沢あさひ	シャニソン	P	星2	遊星の旋律、きっとつかまえる	イベント・限定	2026/05/09
桑山千雪	シャニソン	P	星2	遊星の旋律、輪舞曲をあなたと	イベント・限定	2026/05/09
大崎甜花	シャニソン	P	星2	遊星の旋律、中心は動かない	イベント・限定	2026/05/09
大崎甘奈	シャニソン	P	星2	遊星の旋律、君と会えた銀河	イベント・限定	2026/05/09
有栖川夏葉	シャニソン	P	星2	遊星の旋律、天を征く一点突破	イベント・限定	2026/05/09
杜野凛世	シャニソン	P	星2	遊星の旋律、きらり、流星乙女	イベント・限定	2026/05/09
西城樹里	シャニソン	P	星2	遊星の旋律、それは突然に	イベント・限定	2026/05/09
園田智代子	シャニソン	P	星2	遊星の旋律、まわるまわりて！	イベント・限定	2026/05/09
小宮果穂	シャニソン	P	星2	遊星の旋律、誰よりも早く速く	イベント・限定	2026/05/09
